"Name","model.r_max","model.l_max","model.num_layers","model.num_tensor_features","model.num_scalar_features","model.allegro_mlp_hidden_layers_width","test0_epoch/forces_mae","test0_epoch/forces_rmse","test0_epoch/per_atom_energy_mae","test0_epoch/per_atom_energy_rmse","test0_epoch/total_energy_mae","test0_epoch/stress_mae","test0_epoch/stress_rmse","test0_epoch/weighted_sum","val0_epoch/total_energy_mae","val0_epoch/stress_mae","val0_epoch/per_atom_energy_mae","val0_epoch/forces_mae","val0_epoch/forces_rmse","val0_epoch/per_atom_energy_rmse","val0_epoch/stress_rmse","val0_epoch/weighted_sum"
"hpo_089_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512_fold0_seed1","5","2","2","64","32","512","0.18199652447142545","0.2911672615604168","0.02352707066465331","0.03244941130046679","2.2319455155201937","0.007060125448166212","0.014210870910659297","0.12236653197947477","2.270285229626656","0.007171250401308499","0.024077120770724512","0.1873612494738233","0.32751034350936714","0.03642708041714144","0.015599695982857242","0.1259397480854553"
"hpo_089_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512_fold0_seed0","5","2","2","64","32","512","0.17545146511554996","0.28087496664583894","0.02199116273608886","0.028597035942585624","2.132796211215467","0.007082730960583918","0.013772079877371444","0.11804779858589716","2.124180246564076","0.007344930660982447","0.0221564725013018","0.18050446216209912","0.3151457126185319","0.03388008329319095","0.017235503676039234","0.12146056377803711"
"hpo_088_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256_fold2_seed2","5","2","2","64","32","256","0.19470044749349577","0.3107038231244702","0.024979279050344055","0.038471327160011094","2.325856884346579","0.007801329761352679","0.015567737817857662","0.13098730128630198","2.397451931611373","0.00796190932917294","0.025739170610605332","0.20055675431321152","0.32200805726054454","0.04552243823181949","0.01986823253124187","0.13490295551974352"
"hpo_088_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256_fold2_seed1","5","2","2","64","32","256","0.20325110359783125","0.31962445227050756","0.026755395276497423","0.0445379355446083","2.4144945337244073","0.008681949802905937","0.017210367949690157","0.136925780529483","2.4310456196267887","0.008628975061539604","0.02648435954796368","0.20871406823168084","0.32627014118748143","0.05138301939219563","0.01949999159553373","0.14049884404829602"
"hpo_088_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256_fold2_seed0","5","2","2","64","32","256","0.18868991683112776","0.29592488139696466","0.025579238674732843","0.03523412745444537","2.377774971019309","0.008232995350803157","0.015641261808919626","0.12718289426317367","2.4019775466065236","0.008093596839942211","0.025770443546343728","0.19388069268446448","0.3084073997997748","0.04127758533249028","0.01602520028688358","0.13055453945747533"
"hpo_088_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256_fold1_seed2","5","2","2","64","32","256","0.1898957281319833","0.29496514395787815","0.023767062088636333","0.0330812125240492","2.2611134697437167","0.007852985180862202","0.015217773096902518","0.12782734339749152","2.239347169357455","0.007643159297558656","0.024164093336971455","0.1998012659412392","0.363878941685527","0.03346457969275029","0.015072787431490544","0.13428034701102498"
"hpo_088_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256_fold1_seed1","5","2","2","64","32","256","0.18680527293165192","0.29592999823782123","0.023716006042909753","0.03223737160296894","2.2363965888177004","0.007810635682264112","0.01497641652786597","0.12577954664055407","2.2760075658252097","0.007740831129325998","0.024941192907770637","0.1966854876043456","0.3753244446131732","0.0374586873826571","0.016133841351401224","0.13227284672839737"
"hpo_088_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256_fold1_seed0","5","2","2","64","32","256","0.1934508446193323","0.31025788180811437","0.02352276430338091","0.03239745827772866","2.288152523917074","0.007815020801065671","0.015018044429610916","0.1301505330960084","2.2813725808320973","0.007655220847878946","0.024169426434382905","0.2033751622898829","0.3786143956855639","0.03390567150290222","0.01473468350856882","0.13663563239638818"
"hpo_088_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256_fold0_seed2","5","2","2","64","32","256","0.19651113413723795","0.30533419292414815","0.024930595999506627","0.03412922631765183","2.3682620978677966","0.008566954033821936","0.01636678798730498","0.1324297520224599","2.3665731869511664","0.009063083013605948","0.025347503837399032","0.20288327612168164","0.34254183572838187","0.04722999746993541","0.028287653599346724","0.13679063664817936"
"hpo_088_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256_fold0_seed1","5","2","2","64","32","256","0.19471287608410265","0.3022133439504447","0.025418924501866308","0.034158202689438685","2.391055137972322","0.008252515005326406","0.01608635769803621","0.13114967899789684","2.393731931893637","0.008317195584520837","0.02598795860502928","0.20112171499661277","0.3417256059614302","0.0436566683862765","0.017464160346249046","0.13539478418485118"
"hpo_088_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256_fold0_seed0","5","2","2","64","32","256","0.19167649418774615","0.2988844745862372","0.024111259476460423","0.03209358868091625","2.2782998327862005","0.008199819706336027","0.015495387809816592","0.12911751923055487","2.2925388168342513","0.008345636472437443","0.024938879557265977","0.1980171805136796","0.33951986817386237","0.0425154103071779","0.017019682404344396","0.13334787917173926"
"hpo_087_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128_fold2_seed2","5","2","2","64","32","128","0.2073416130085791","0.32401560897462456","0.02766141573909152","0.04401090939999266","2.493370947677816","0.008710522950762837","0.01707753351862826","0.13963822552548838","2.56708404133023","0.008530631861380079","0.02792673497480064","0.21326500049026265","0.32953105831865176","0.05024363639561982","0.01800325331412622","0.1434795073160847"
"hpo_087_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128_fold2_seed1","5","2","2","64","32","128","0.2060972582346696","0.31945075291729186","0.02683073107899416","0.04388072278568465","2.411979768406178","0.008668125711656836","0.016776858247670622","0.1387946945474197","2.4886300192293813","0.008630702813141974","0.02728212753346423","0.21184993429050103","0.3286070873498148","0.05146230987715428","0.02056867938968075","0.14257297911035616"
"hpo_087_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128_fold2_seed0","5","2","2","64","32","128","0.20045292356807512","0.31331728749365023","0.02553485881714385","0.03672501256647143","2.3736355985677537","0.008575358195940637","0.016731806413772834","0.1350337498963081","2.442391503352475","0.008508082469096692","0.02695274127698181","0.20513529542735667","0.3228843755894681","0.04643290940863842","0.019275876035201808","0.13811078387331885"
"hpo_087_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128_fold1_seed2","5","2","2","64","32","128","0.19522969312198543","0.30616955133891155","0.02434983734734772","0.03335905861313663","2.3241169828769963","0.007968189484174706","0.01564968725631523","0.1313820951388288","2.282743816134552","0.007936330485989058","0.0246106219281006","0.20460819922458873","0.39045839646979535","0.03416863837007575","0.017318490562053954","0.1375451163856219"
"hpo_087_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128_fold1_seed1","5","2","2","64","32","128","0.19605477427985865","0.3073454291432317","0.024689238845657865","0.035142385311249844","2.2856103544777824","0.007852189969877653","0.015251682858287416","0.1318912197642833","2.3256013376790237","0.007845423347132806","0.02543066262395279","0.2053864951267563","0.3775702036926736","0.037823311684953446","0.01607479202126111","0.13803803950842222"
"hpo_087_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128_fold1_seed0","5","2","2","64","32","128","0.19081983891797497","0.3013019008797514","0.02371417891012827","0.031460606761142054","2.2818484558414576","0.007768758494162848","0.01479562895425001","0.12840690904161772","2.238069568420928","0.007741925944254826","0.024525614614336475","0.200279992362131","0.37767991779756543","0.03721705020657868","0.016990620592573027","0.13463254449114814"
"hpo_087_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128_fold0_seed2","5","2","2","64","32","128","0.20146216732346145","0.31419226849010873","0.024974001705626175","0.03486731462632033","2.387865651354846","0.00793300605938273","0.015426579250102697","0.13547904630741137","2.3503351026042094","0.008451101197293944","0.02538863225707911","0.20801408270690028","0.3438528277626212","0.04179237138039507","0.025806463079935536","0.13996539865176896"
"hpo_087_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128_fold0_seed1","5","2","2","64","32","128","0.20120213246068536","0.3143251669277632","0.025719385592613907","0.035767202176786785","2.4124181179717956","0.008446679734502588","0.016443820113198872","0.13548675002617694","2.407011821249736","0.008631927570395088","0.02559694949657905","0.20745633267432928","0.3342330873003865","0.040774223356837974","0.01959928951526019","0.13966068121674896"
"hpo_087_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128_fold0_seed0","5","2","2","64","32","128","0.20005056491913256","0.30895074750299334","0.024381225507798664","0.033564022092392294","2.3023253411656017","0.007848764681792785","0.01517933740887547","0.13451484984880588","2.3231865876412177","0.00800155938862147","0.025038809709972888","0.2061134453165626","0.34099040158596927","0.03924995801137493","0.01675667695692904","0.13856250079281107"
"hpo_086_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512_fold2_seed2","5","2","2","32","32","512","0.19261491890283744","0.29852160630769875","0.024840663113954903","0.0341969220978882","2.3827741484401908","0.007790379314415017","0.015148396402017804","0.12960981698837112","2.437829121041149","0.007662416867180162","0.025836532677183912","0.1984786110617307","0.3100602203089714","0.04099990670732452","0.01577792307411868","0.13343851983477925"
"hpo_086_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512_fold2_seed1","5","2","2","32","32","512","0.20421263022781147","0.3163412550387559","0.02554866239356168","0.04049700746696096","2.3241158936904873","0.008524657770202072","0.016694667926897264","0.13749074497419983","2.3792040215463492","0.008255688178470284","0.025439161340607655","0.21013667525157495","0.3273593931305892","0.04332752178641896","0.0165405859866951","0.14129822537343567"
"hpo_086_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512_fold2_seed0","5","2","2","32","32","512","0.18486533380470027","0.29138444406249353","0.02427656266268932","0.033002075997018585","2.2892021995545258","0.007533024613379417","0.01465150620398168","0.12441932721358144","2.3122798980667607","0.007401206640305162","0.02447219552155152","0.19031602862634897","0.3046923333437779","0.03575538777410515","0.0147529175742436","0.12796452359008725"
"hpo_086_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512_fold1_seed2","5","2","2","32","32","512","0.18309892215520865","0.28659032301445425","0.023165270461191684","0.032522485135535587","2.1864894143060947","0.007684495283616056","0.015171934604655912","0.12329241789884245","2.19275189438249","0.0075033626000442655","0.024073403875731668","0.19312990313175776","0.37341796122135873","0.0334042408318339","0.01628442974808897","0.12984411349295694"
"hpo_086_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512_fold1_seed1","5","2","2","32","32","512","0.1875319261582775","0.298558104638336","0.02337174777710447","0.031212092985638287","2.2522970637527906","0.007164723482165928","0.01394269448059234","0.1260406071413833","2.211473817199753","0.0071012643149509155","0.02371323972529213","0.1976898210228814","0.36402310131480714","0.031091226075194135","0.014172238909854196","0.13270705129925178"
"hpo_086_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512_fold1_seed0","5","2","2","32","32","512","0.17872027665296705","0.2855188691407853","0.022855310354749175","0.03283680546844385","2.2062319601424325","0.007293161523580507","0.014371773553295034","0.12027892343542916","2.177342283064656","0.007151818360832918","0.02300969351576365","0.18905554213126985","0.36560294707414254","0.032029801658593315","0.014268159336588522","0.12703397709342207"
"hpo_086_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512_fold0_seed2","5","2","2","32","32","512","0.1960048876011901","0.30536225005435524","0.024716323665845134","0.031270766083852916","2.3648024319621923","0.00827891672221936","0.015695406483761432","0.1319991266023794","2.3867309142487807","0.008711591905985723","0.02623709210352935","0.20234442920028364","0.335146589826981","0.056279110825300335","0.021980306638528204","0.1363322151285178"
"hpo_086_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512_fold0_seed1","5","2","2","32","32","512","0.1906171416432037","0.2983170341830651","0.023015839678516548","0.02955758423264299","2.2219976724903523","0.007309653836248428","0.014312059683153798","0.12811334562822255","2.219918541118821","0.007549165485350107","0.02334603397110027","0.19627435767569465","0.3323258710164196","0.03512935347060139","0.01769888857568807","0.13191832966959982"
"hpo_086_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512_fold0_seed0","5","2","2","32","32","512","0.19369885493099337","0.3054173164033836","0.024612519573520175","0.03200362770643595","2.3000984961269775","0.007828203585527872","0.014912857579182748","0.13033237310212353","2.310114856485618","0.00803061598127691","0.025366732014370865","0.19991887656112584","0.34686721912294455","0.04023072625445577","0.019044342932390393","0.13450099946845506"
"hpo_085_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256_fold2_seed2","5","2","2","32","32","256","0.20017692331717976","0.31050895777660925","0.026138492986741268","0.04026977529627847","2.389474415812752","0.008785711051374713","0.017083324751047003","0.134929308356975","2.427991301786348","0.008695899018230969","0.02639034983162149","0.20615718084097295","0.32295339457863986","0.04475703789329392","0.01840539248308969","0.13883745878073742"
